state,protocol,fold,train_domain,eval_domain,kind,tile,n_pos,n_neg,auc,ap,bfe,panel_scale,elev,hand,imperv,water
MO,band,3,AE,AE,ID,3_36,918,381,0.999310952144054,0.9997148538245094,1.0357666780226191,12000.0,217.07388305664062,1.3000030517578125,0.0,0.002222222222226294
MO,band,3,AE,AE,ID,3_38,30,92,1.0,0.9999999999999999,0.009475983179544482,24000.0,290.02943420410156,11.050003051757812,0.0,0.0011111111111737802
MO,band,3,AE,AE,ID,4_30,504,406,0.9995503948705919,0.9996671801120474,0.09322943427937713,12000.0,296.6829376220703,4.899993896484375,0.0,0.002222222222241452
MO,band,3,AE,AE,ID,4_34,167,261,0.9928419024020924,0.9900098020291891,0.01722234519259071,24000.0,257.53663635253906,4.79998779296875,0.0,0.0
MO,band,3,AE,AE,ID,4_37,87,103,0.9967637540453075,0.9956721730049511,0.0005719505628920464,24000.0,233.55235290527344,4.0500030517578125,0.0,0.001111111111113147
MO,band,3,AE,AE,ID,5_35,694,348,0.9979504124018683,0.9989982762403016,0.09771310042336581,24000.0,185.76113891601562,2.8000030517578125,0.0,0.020555555555608375
MO,band,3,AE,AE,ID,5_36,840,190,0.9983521303258146,0.9996199763954712,0.26302432421268096,12000.0,193.98297119140625,1.399993896484375,0.0,0.017777777777689085
MO,band,3,AE,AE,ID,7_34,478,223,0.9989774283730792,0.9995568454454701,0.29777194234542287,24000.0,167.69314575195312,2.6999969482421875,0.0,0.027777777777677096
MO,band,3,AE,AE,ID,7_35,167,155,0.9984547034962333,0.9987085109536168,0.3834921317815373,24000.0,211.4262466430664,3.9499893188476562,0.0,0.002222222222226294
MO,band,3,AE,AE,ID,7_38,495,545,0.9888240200166806,0.9872934319933757,0.16698555670419252,12000.0,152.14571380615234,1.5999908447265625,0.0,0.014444444444546706
MO,band,3,AE,AE,ID,9_31,182,216,0.9947344322344323,0.994165641439612,0.05699758091873172,24000.0,152.94053649902344,8.549999237060547,0.0,0.0
MO,shadedX,0,A,A,ID,1_38,186,347,0.7558024232282855,0.6384512679207713,0.13174344634132118,12000.0,285.59588623046875,1.699981689453125,0.0,0.0
MO,shadedX,0,A,A,ID,3_35,299,132,0.8686784230262491,0.9459592262704817,1.0357666780226191,12000.0,216.65586853027344,1.100006103515625,0.0,0.014444444444531546
MO,shadedX,0,A,A,ID,4_31,31,35,0.9050691244239631,0.8814323072631922,0.11917411203210233,12000.0,337.5368347167969,1.95001220703125,0.0,0.0
MO,shadedX,0,A,A,ID,4_38,431,527,0.7646398429141884,0.7540889462667181,0.002752264379166068,24000.0,254.86253356933594,1.79998779296875,0.0,0.0
MO,shadedX,0,A,A,ID,5_37,704,40,0.8786576704545456,0.9915581503432236,0.008919303795833783,24000.0,224.2079849243164,1.100006103515625,0.0,0.0
MO,shadedX,0,A,A,ID,6_34,229,269,0.8807973896527654,0.8955151305201436,0.44134676895229513,12000.0,169.2073211669922,3.4000091552734375,0.0,0.021111111111058845
MO,shadedX,0,A,A,ID,6_35,123,77,0.9136310843627917,0.9560883014107531,0.44134676895229513,12000.0,179.25244903564453,1.75,0.0,0.012222222222305252
MO,shadedX,0,A,A,ID,8_30,193,43,0.8950475960959151,0.9736729170880206,0.22222590453913862,24000.0,151.99825286865234,1.5500030517578125,0.0,0.0
MO,shadedX,0,A,AE,OOD,1_38,122,392,0.7441661090665774,0.48130211805615153,0.13174344634132118,24000.0,285.34918212890625,1.600006103515625,0.0,0.0
MO,shadedX,0,A,AE,OOD,3_35,705,160,0.8681560283687944,0.9706631002447192,0.7796863263464616,12000.0,215.9096221923828,1.0999908447265625,0.0,0.014444444444289016
MO,shadedX,0,A,AE,OOD,4_31,198,103,0.8807002059429244,0.9307255250702646,0.11917411203210233,12000.0,337.071533203125,1.5,0.0,0.0
MO,shadedX,0,A,AE,OOD,4_38,75,584,0.7680136986301369,0.330030680260524,0.002752264379166068,24000.0,255.4530792236328,1.899993896484375,0.0,0.0
MO,shadedX,0,A,AE,OOD,6_34,752,369,0.9171243441157815,0.958397252054261,0.44134676895229513,12000.0,168.6925811767578,2.5,0.0,0.0777777777771927
MO,shadedX,0,A,AE,OOD,6_35,378,48,0.925870811287478,0.9896421161792537,0.44134676895229513,12000.0,175.69438934326172,1.8000030517578125,0.0,0.03222222222208421
MO,shadedX,0,A,AE,OOD,8_30,28,47,0.8396656534954408,0.8340200530783285,0.22222590453913862,24000.0,136.3401336669922,3.600006103515625,0.0,0.0
MO,shadedX,0,A,AE,OOD,8_36,795,40,0.9177987421383649,0.9956868357521416,0.26605167664293955,24000.0,136.61590576171875,0.899993896484375,0.0,0.5566666666659857
MO,shadedX,0,A,AE,OOD,9_34,691,602,0.8691001052930176,0.8978493851130639,0.8176836000675126,12000.0,134.8756103515625,3.100006103515625,0.0,0.02777777777801057
MO,shadedX,0,AE,A,OOD,1_38,186,347,0.6776982430045552,0.492113934746913,0.13174344634132118,12000.0,285.59588623046875,1.699981689453125,0.0,0.0
MO,shadedX,0,AE,A,OOD,3_35,299,132,0.8913296848079456,0.9504839844127969,1.0357666780226191,12000.0,216.65586853027344,1.100006103515625,0.0,0.014444444444531546
MO,shadedX,0,AE,A,OOD,4_31,31,35,0.9391705069124424,0.9296452997069193,0.11917411203210233,12000.0,337.5368347167969,1.95001220703125,0.0,0.0
MO,shadedX,0,AE,A,OOD,4_38,431,527,0.7657977344069878,0.7475968664196668,0.002752264379166068,24000.0,254.86253356933594,1.79998779296875,0.0,0.0
MO,shadedX,0,AE,A,OOD,5_37,704,40,0.8701704545454546,0.9918004245672681,0.008919303795833783,24000.0,224.2079849243164,1.100006103515625,0.0,0.0
MO,shadedX,0,AE,A,OOD,6_34,229,269,0.9085566792746871,0.9194016238776994,0.44134676895229513,12000.0,169.2073211669922,3.4000091552734375,0.0,0.021111111111058845
MO,shadedX,0,AE,A,OOD,6_35,123,77,0.9288353922500264,0.9632750800553471,0.44134676895229513,12000.0,179.25244903564453,1.75,0.0,0.012222222222305252
MO,shadedX,0,AE,A,OOD,8_30,193,43,0.7779250512109893,0.9388968444955237,0.22222590453913862,24000.0,151.99825286865234,1.5500030517578125,0.0,0.0
MO,shadedX,0,AE,AE,ID,1_38,122,392,0.6590623954499832,0.3908176909339053,0.13174344634132118,24000.0,285.34918212890625,1.600006103515625,0.0,0.0
MO,shadedX,0,AE,AE,ID,3_35,705,160,0.90447695035461,0.9774080990846723,0.7796863263464616,12000.0,215.9096221923828,1.0999908447265625,0.0,0.014444444444289016
MO,shadedX,0,AE,AE,ID,4_31,198,103,0.900411885848779,0.9407453557753647,0.11917411203210233,12000.0,337.071533203125,1.5,0.0,0.0
MO,shadedX,0,AE,AE,ID,4_38,75,584,0.7471004566210045,0.3281296759705318,0.002752264379166068,24000.0,255.4530792236328,1.899993896484375,0.0,0.0
MO,shadedX,0,AE,AE,ID,6_34,752,369,0.9329412443060601,0.9695744726845237,0.44134676895229513,12000.0,168.6925811767578,2.5,0.0,0.0777777777771927
MO,shadedX,0,AE,AE,ID,6_35,378,48,0.9336970899470899,0.9909199304107483,0.44134676895229513,12000.0,175.69438934326172,1.8000030517578125,0.0,0.03222222222208421
MO,shadedX,0,AE,AE,ID,8_30,28,47,0.7674772036474165,0.7513903313771818,0.22222590453913862,24000.0,136.3401336669922,3.600006103515625,0.0,0.0
MO,shadedX,0,AE,AE,ID,8_36,795,40,0.9122955974842768,0.995248411805743,0.26605167664293955,24000.0,136.61590576171875,0.899993896484375,0.0,0.5566666666659857
MO,shadedX,0,AE,AE,ID,9_34,691,602,0.903072729108471,0.9287202900027871,0.8176836000675126,12000.0,134.8756103515625,3.100006103515625,0.0,0.02777777777801057
MO,shadedX,1,A,A,ID,10_32,216,166,0.8058623382418564,0.838769985907261,0.4729255441583248,24000.0,153.61060333251953,2.599994659423828,0.0,0.0
MO,shadedX,1,A,A,ID,2_38,485,194,0.7375385269422893,0.876398351178747,0.027409363478295368,24000.0,286.4495849609375,1.699981689453125,0.0,0.0
MO,shadedX,1,A,A,ID,3_32,427,28,0.9274841083974574,0.9946447991325598,0.03500388758159386,12000.0,264.3999938964844,0.600006103515625,0.0,0.012222222222396202
MO,shadedX,1,A,A,ID,4_35,497,56,0.8693230813452141,0.9814016089239992,0.2805940702828191,24000.0,206.7212677001953,1.399993896484375,0.0,0.0
MO,shadedX,1,A,A,ID,4_36,466,66,0.873423071920926,0.9777095096566617,0.5973077602606178,12000.0,200.00943756103516,1.0499954223632812,0.0,0.08277777777805073
MO,shadedX,1,A,A,ID,5_38,344,264,0.7994516384778012,0.8217379796922326,0.031398820497503394,24000.0,246.69307708740234,2.2000045776367188,0.0,0.0
MO,shadedX,1,A,A,ID,7_30,209,34,0.9646777371235575,0.9936654852685315,0.7738996452923492,24000.0,257.7217102050781,1.399993896484375,0.0,0.0
MO,shadedX,1,A,A,ID,9_30,275,659,0.8292398951579529,0.6231484701389205,0.5988157171174375,12000.0,96.18185424804688,0.9000015258789062,0.0,0.0
MO,shadedX,1,A,AE,OOD,10_32,27,145,0.8255427841634738,0.630376338296148,0.4036802459269963,24000.0,159.29431915283203,2.3499984741210938,0.0,0.0
MO,shadedX,1,A,AE,OOD,11_32,235,44,0.931237911025145,0.9870551271967961,0.4729255441583248,12000.0,107.789794921875,1.2000045776367188,0.0,0.30666666666659165
MO,shadedX,1,A,AE,OOD,2_35,445,473,0.7538114354942158,0.7824545031621566,2.8723606250263685,6000.0,229.07503509521484,2.0,0.0,0.004444444444482905
MO,shadedX,1,A,AE,OOD,2_38,31,188,0.7072752230610844,0.3932025005280334,0.027409363478295368,24000.0,297.3050842285156,1.899993896484375,0.0,0.0
MO,shadedX,1,A,AE,OOD,4_36,1584,75,0.8390656565656565,0.9901208243152161,0.5973077602606178,12000.0,199.7432861328125,1.0,0.0,0.11333333333369261
MO,shadedX,1,A,AE,OOD,9_30,372,679,0.8240336041300456,0.6395822260282455,0.5988157171174375,12000.0,96.11190795898438,0.9000015258789062,0.0,0.0011111111111737802
MO,shadedX,1,AE,A,OOD,10_32,216,166,0.8262215528781793,0.8618378405597515,0.4729255441583248,24000.0,153.61060333251953,2.599994659423828,0.0,0.0
MO,shadedX,1,AE,A,OOD,2_38,485,194,0.5495695610585609,0.7643546011895128,0.027409363478295368,24000.0,286.4495849609375,1.699981689453125,0.0,0.0
MO,shadedX,1,AE,A,OOD,3_32,427,28,0.8530444964871193,0.9892243421099671,0.03500388758159386,12000.0,264.3999938964844,0.600006103515625,0.0,0.012222222222396202
MO,shadedX,1,AE,A,OOD,4_35,497,56,0.84719028456453,0.9772342957447422,0.2805940702828191,24000.0,206.7212677001953,1.399993896484375,0.0,0.0
MO,shadedX,1,AE,A,OOD,4_36,466,66,0.91087917804656,0.9860923324407443,0.5973077602606178,12000.0,200.00943756103516,1.0499954223632812,0.0,0.08277777777805073
MO,shadedX,1,AE,A,OOD,5_38,344,264,0.758291490486258,0.8057186366650695,0.031398820497503394,24000.0,246.69307708740234,2.2000045776367188,0.0,0.0
MO,shadedX,1,AE,A,OOD,7_30,209,34,0.8727835631860399,0.9748300398215797,0.7738996452923492,24000.0,257.7217102050781,1.399993896484375,0.0,0.0
MO,shadedX,1,AE,A,OOD,9_30,275,659,0.8443868119740654,0.6909664828876572,0.5988157171174375,12000.0,96.18185424804688,0.9000015258789062,0.0,0.0
MO,shadedX,1,AE,AE,ID,10_32,27,145,0.8222222222222222,0.5889278721548599,0.4036802459269963,24000.0,159.29431915283203,2.3499984741210938,0.0,0.0
MO,shadedX,1,AE,AE,ID,11_32,235,44,0.9073500967117989,0.9831250836795318,0.4729255441583248,12000.0,107.789794921875,1.2000045776367188,0.0,0.30666666666659165
MO,shadedX,1,AE,AE,ID,2_35,445,473,0.7658930565123405,0.7926505059146494,2.8723606250263685,6000.0,229.07503509521484,2.0,0.0,0.004444444444482905
MO,shadedX,1,AE,AE,ID,2_38,31,188,0.4047700754975978,0.1574981557041636,0.027409363478295368,24000.0,297.3050842285156,1.899993896484375,0.0,0.0
MO,shadedX,1,AE,AE,ID,4_36,1584,75,0.9165488215488213,0.9954730764766953,0.5973077602606178,12000.0,199.7432861328125,1.0,0.0,0.11333333333369261
MO,shadedX,1,AE,AE,ID,9_30,372,679,0.8360888086528259,0.7098442181626704,0.5988157171174375,12000.0,96.11190795898438,0.9000015258789062,0.0,0.0011111111111737802
MO,shadedX,2,A,A,ID,10_31,332,273,0.7474403106933227,0.7836399515194868,0.4729255441583248,24000.0,107.94462585449219,1.0999984741210938,0.0,0.0
MO,shadedX,2,A,A,ID,2_31,268,42,0.7356965174129354,0.9445029345089104,0.8536236821351613,24000.0,273.2029113769531,1.70001220703125,0.0,0.0
MO,shadedX,2,A,A,ID,3_37,499,49,0.8145270132100937,0.9767800799424503,0.0005719505628920464,24000.0,230.48854064941406,1.3000030517578125,0.0,0.0
MO,shadedX,2,A,A,ID,5_30,119,28,0.9366746698679471,0.9838103613381928,0.5718783671056327,12000.0,210.5778045654297,1.0999908447265625,0.0,0.3011111111119051
MO,shadedX,2,A,A,ID,6_38,464,326,0.6924449968267401,0.7515772587558789,0.0014874728536790585,24000.0,211.51564025878906,1.600006103515625,0.0,0.0
MO,shadedX,2,A,A,ID,7_32,155,61,0.7654151242728715,0.8849134306244241,0.007851030679286325,24000.0,322.5726776123047,1.899993896484375,0.0,0.0
MO,shadedX,2,A,A,ID,7_37,298,40,0.8879194630872482,0.9773003345701058,0.3491631080575762,24000.0,147.55310821533203,1.3499984741210938,0.0,0.10444444444472675
MO,shadedX,2,A,A,ID,8_34,86,216,0.792797157622739,0.7226513448928432,0.7424783442009205,24000.0,155.57879638671875,3.0,0.0,0.020000000000127596
MO,shadedX,2,A,A,ID,8_35,185,60,0.7307207207207207,0.9016297322123771,0.5723155650103042,12000.0,153.56686401367188,1.6999969482421875,0.0,0.004444444444391955
MO,shadedX,2,A,A,ID,9_33,164,97,0.756034699522253,0.8465902409920296,0.3930006801572047,12000.0,177.34353637695312,3.1999969482421875,0.0,0.0011111111111434635
MO,shadedX,2,A,AE,OOD,10_31,173,352,0.7659616395165528,0.6544043365731844,0.4729255441583248,24000.0,107.68326568603516,1.0999984741210938,0.0,0.0
MO,shadedX,2,A,AE,OOD,2_31,46,70,0.6236024844720497,0.5819855576350181,0.8536236821351613,24000.0,272.94146728515625,2.5500030517578125,0.0,0.001111111111113147
MO,shadedX,2,A,AE,OOD,3_37,98,55,0.8239332096474954,0.894178883943222,0.0005719505628920464,24000.0,226.78399658203125,1.5999908447265625,0.0,0.0
MO,shadedX,2,A,AE,OOD,5_30,176,49,0.9669526901669758,0.9908802273549082,0.5718783671056327,12000.0,212.34410095214844,1.399993896484375,0.0,0.2577777777774622
MO,shadedX,2,A,AE,OOD,7_37,457,60,0.8286287381473376,0.9728012180565104,0.3491631080575762,24000.0,145.18063354492188,1.1999969482421875,0.0,0.1766666666675362
MO,shadedX,2,A,AE,OOD,8_34,1050,325,0.7601523809523809,0.9161131702748002,0.7424783442009205,24000.0,150.3404998779297,1.8000030517578125,0.0,0.05555555555556645
MO,shadedX,2,A,AE,OOD,8_35,218,49,0.7528552705485864,0.930107195994516,0.5723155650103042,12000.0,152.3300018310547,1.9000091552734375,0.0,0.005555555555535419
MO,shadedX,2,A,AE,OOD,9_33,84,136,0.7426470588235294,0.6881026022943548,0.3930006801572047,12000.0,174.2781982421875,2.4500045776367188,0.0,0.0
MO,shadedX,2,AE,A,OOD,10_31,332,273,0.7958206452182355,0.8267363913200793,0.4729255441583248,24000.0,107.94462585449219,1.0999984741210938,0.0,0.0
MO,shadedX,2,AE,A,OOD,2_31,268,42,0.8450604122245914,0.9645180768926976,0.8536236821351613,24000.0,273.2029113769531,1.70001220703125,0.0,0.0
MO,shadedX,2,AE,A,OOD,3_37,499,49,0.8636456586642673,0.9807624862501834,0.0005719505628920464,24000.0,230.48854064941406,1.3000030517578125,0.0,0.0
MO,shadedX,2,AE,A,OOD,5_30,119,28,0.9033613445378152,0.9764472472454008,0.5718783671056327,12000.0,210.5778045654297,1.0999908447265625,0.0,0.3011111111119051
MO,shadedX,2,AE,A,OOD,6_38,464,326,0.6759043790987942,0.760433742350217,0.0014874728536790585,24000.0,211.51564025878906,1.600006103515625,0.0,0.0
MO,shadedX,2,AE,A,OOD,7_32,155,61,0.7673188789000528,0.8954244312538047,0.007851030679286325,24000.0,322.5726776123047,1.899993896484375,0.0,0.0
MO,shadedX,2,AE,A,OOD,7_37,298,40,0.8509228187919463,0.9778293563792114,0.3491631080575762,24000.0,147.55310821533203,1.3499984741210938,0.0,0.10444444444472675
MO,shadedX,2,AE,A,OOD,8_34,86,216,0.9436369509043927,0.9120619864769742,0.7424783442009205,24000.0,155.57879638671875,3.0,0.0,0.020000000000127596
MO,shadedX,2,AE,A,OOD,8_35,185,60,0.8287387387387388,0.9371188999259505,0.5723155650103042,12000.0,153.56686401367188,1.6999969482421875,0.0,0.004444444444391955
MO,shadedX,2,AE,A,OOD,9_33,164,97,0.8226049786271058,0.8768685161378488,0.3930006801572047,12000.0,177.34353637695312,3.1999969482421875,0.0,0.0011111111111434635
MO,shadedX,2,AE,AE,ID,10_31,173,352,0.8100367840252234,0.6852636529493581,0.4729255441583248,24000.0,107.68326568603516,1.0999984741210938,0.0,0.0
MO,shadedX,2,AE,AE,ID,2_31,46,70,0.8422360248447205,0.7854184792658463,0.8536236821351613,24000.0,272.94146728515625,2.5500030517578125,0.0,0.001111111111113147
MO,shadedX,2,AE,AE,ID,3_37,98,55,0.8701298701298703,0.9288297372228378,0.0005719505628920464,24000.0,226.78399658203125,1.5999908447265625,0.0,0.0
MO,shadedX,2,AE,AE,ID,5_30,176,49,0.9327458256029685,0.9817146671357136,0.5718783671056327,12000.0,212.34410095214844,1.399993896484375,0.0,0.2577777777774622
MO,shadedX,2,AE,AE,ID,7_37,457,60,0.8030269876002918,0.9718356937611001,0.3491631080575762,24000.0,145.18063354492188,1.1999969482421875,0.0,0.1766666666675362
MO,shadedX,2,AE,AE,ID,8_34,1050,325,0.9150183150183149,0.9715219051468003,0.7424783442009205,24000.0,150.3404998779297,1.8000030517578125,0.0,0.05555555555556645
MO,shadedX,2,AE,AE,ID,8_35,218,49,0.8633214753791425,0.9612269233562427,0.5723155650103042,12000.0,152.3300018310547,1.9000091552734375,0.0,0.005555555555535419
MO,shadedX,2,AE,AE,ID,9_33,84,136,0.8110119047619048,0.767888384336358,0.3930006801572047,12000.0,174.2781982421875,2.4500045776367188,0.0,0.0
MO,shadedX,3,A,A,ID,10_30,386,76,0.8126533951458959,0.9292658942063834,0.5988157171174375,12000.0,96.31162643432617,0.5,0.0,0.001111111111113147
MO,shadedX,3,A,A,ID,10_33,51,26,0.9215686274509804,0.9633112030556609,0.286010608485167,12000.0,115.12738037109375,1.600006103515625,0.0,0.0799999999994797
MO,shadedX,3,A,A,ID,2_36,184,168,0.8936658902691512,0.9008267055337753,0.6084135391700257,12000.0,237.45787048339844,1.5,0.0,0.009444444444613332
MO,shadedX,3,A,A,ID,3_33,223,87,0.9660326787279007,0.9872243145801805,0.01722234519259071,24000.0,225.65914154052734,1.8000030517578125,0.0,0.10333333333288602
MO,shadedX,3,A,A,ID,3_36,181,267,0.7853166966705982,0.7352094190684327,1.0357666780226191,12000.0,217.54544067382812,1.0499954223632812,0.0,0.0
MO,shadedX,3,A,A,ID,3_38,433,763,0.789105845105167,0.7260425196701942,0.009475983179544482,24000.0,258.36082458496094,2.0,0.0,0.0
MO,shadedX,3,A,A,ID,4_30,165,209,0.9415108017978832,0.9382207908345406,0.09322943427937713,24000.0,278.5651092529297,3.5999908447265625,0.0,0.1522222222227741
MO,shadedX,3,A,A,ID,4_34,225,113,0.8684365781710914,0.9333276186935808,0.01722234519259071,24000.0,236.40792083740234,1.6999969482421875,0.0,0.0005555555554807824
MO,shadedX,3,A,A,ID,4_37,877,162,0.8152160141897883,0.945639761923012,0.002752264379166068,24000.0,216.5266876220703,1.399993896484375,0.0,0.0022222222221959776
MO,shadedX,3,A,A,ID,5_35,333,75,0.8694294294294294,0.9705148489456392,0.09771310042336581,24000.0,183.39946746826172,1.5499954223632812,0.0,0.11222222222230659
MO,shadedX,3,A,A,ID,5_36,569,52,0.8371975125050696,0.978689070233848,0.26302432421268096,12000.0,192.3225860595703,1.100006103515625,0.0,0.04777777777783502
MO,shadedX,3,A,A,ID,6_31,82,35,0.829616724738676,0.9190018512671415,0.7738996452923492,24000.0,349.5202331542969,1.70001220703125,0.0,0.0
MO,shadedX,3,A,A,ID,7_34,317,54,0.9283794835845308,0.9872376115364959,0.29777194234542287,24000.0,160.89849853515625,1.899993896484375,0.0,0.1588888888886041
MO,shadedX,3,A,A,ID,7_38,242,92,0.8914390945023356,0.9613813666815749,0.16698555670419252,12000.0,151.2139129638672,1.0,0.0,0.018888888889226664
MO,shadedX,3,A,AE,OOD,10_30,43,98,0.8891789273849074,0.675851756964628,0.5988157171174375,12000.0,96.34044647216797,0.5999984741210938,0.0,0.003333333333400074
MO,shadedX,3,A,AE,OOD,10_33,680,63,0.9027077497665733,0.989981373651083,0.4036802459269963,12000.0,112.48137664794922,1.0999984741210938,0.0,0.08777777777699883
MO,shadedX,3,A,AE,OOD,2_36,293,192,0.9045968430034129,0.9395106621581871,0.6084135391700257,12000.0,237.51596069335938,1.4000091552734375,0.0,0.006666666666709199
MO,shadedX,3,A,AE,OOD,3_36,918,349,0.7968799745304043,0.9075623843940932,1.0357666780226191,12000.0,213.22055053710938,0.899993896484375,0.0,0.0022222222220443953
MO,shadedX,3,A,AE,OOD,3_38,30,906,0.8317512877115527,0.22122749491828544,0.009475983179544482,24000.0,260.35870361328125,2.29998779296875,0.0,0.0
MO,shadedX,3,A,AE,OOD,4_30,504,199,0.9347431602456728,0.9749523369613468,0.09322943427937713,12000.0,278.26385498046875,0.300018310546875,0.0,0.31444444444341374
MO,shadedX,3,A,AE,OOD,4_34,167,101,0.832098179877868,0.9016919897440562,0.01722234519259071,24000.0,239.22332000732422,1.850006103515625,0.0,0.0
MO,shadedX,3,A,AE,OOD,4_37,87,189,0.8244237669525026,0.66743190490716,0.0005719505628920464,24000.0,221.385986328125,1.5999984741210938,0.0,0.0
MO,shadedX,3,A,AE,OOD,5_35,694,54,0.8576689081011847,0.9873438888952117,0.09771310042336581,24000.0,182.33089447021484,1.600006103515625,0.0,0.18666666666682685
MO,shadedX,3,A,AE,OOD,5_36,840,52,0.8792582417582419,0.9899795834582215,0.26302432421268096,12000.0,192.5391387939453,1.0999908447265625,0.0,0.04333333333291252
MO,shadedX,3,A,AE,OOD,7_34,478,92,0.9298026196106968,0.986107694096325,0.29777194234542287,24000.0,161.05909729003906,1.6999969482421875,0.0,0.1500000000003962
MO,shadedX,3,A,AE,OOD,7_38,495,123,0.896493389176316,0.9741475977867519,0.16698555670419252,12000.0,150.52153778076172,1.0,0.0,0.07499999999991007
MO,shadedX,3,AE,A,OOD,10_30,386,76,0.8743864194164166,0.9495909949750464,0.5988157171174375,12000.0,96.31162643432617,0.5,0.0,0.001111111111113147
MO,shadedX,3,AE,A,OOD,10_33,51,26,0.9509803921568627,0.9793563658140354,0.286010608485167,12000.0,115.12738037109375,1.600006103515625,0.0,0.0799999999994797
MO,shadedX,3,AE,A,OOD,2_36,184,168,0.8673330745341614,0.8775448170992247,0.6084135391700257,12000.0,237.45787048339844,1.5,0.0,0.009444444444613332
MO,shadedX,3,AE,A,OOD,3_33,223,87,0.8810886036802227,0.9577195199348385,0.01722234519259071,24000.0,225.65914154052734,1.8000030517578125,0.0,0.10333333333288602
MO,shadedX,3,AE,A,OOD,3_36,181,267,0.8162931694497899,0.7860970121875276,1.0357666780226191,12000.0,217.54544067382812,1.0499954223632812,0.0,0.0
MO,shadedX,3,AE,A,OOD,3_38,433,763,0.7291777019725831,0.6473842505638575,0.009475983179544482,24000.0,258.36082458496094,2.0,0.0,0.0
MO,shadedX,3,AE,A,OOD,4_30,165,209,0.9378280411773234,0.9367872657637257,0.09322943427937713,24000.0,278.5651092529297,3.5999908447265625,0.0,0.1522222222227741
MO,shadedX,3,AE,A,OOD,4_34,225,113,0.8460176991150442,0.924760876490244,0.01722234519259071,24000.0,236.40792083740234,1.6999969482421875,0.0,0.0005555555554807824
MO,shadedX,3,AE,A,OOD,4_37,877,162,0.7893492123822797,0.9421521521106477,0.002752264379166068,24000.0,216.5266876220703,1.399993896484375,0.0,0.0022222222221959776
MO,shadedX,3,AE,A,OOD,5_35,333,75,0.91007007007007,0.9800325507274871,0.09771310042336581,24000.0,183.39946746826172,1.5499954223632812,0.0,0.11222222222230659
MO,shadedX,3,AE,A,OOD,5_36,569,52,0.907293497363796,0.9906048534285372,0.26302432421268096,12000.0,192.3225860595703,1.100006103515625,0.0,0.04777777777783502
MO,shadedX,3,AE,A,OOD,6_31,82,35,0.8285714285714285,0.9090169758515578,0.7738996452923492,24000.0,349.5202331542969,1.70001220703125,0.0,0.0
MO,shadedX,3,AE,A,OOD,7_34,317,54,0.9206098843322819,0.9855983906945216,0.29777194234542287,24000.0,160.89849853515625,1.899993896484375,0.0,0.1588888888886041
MO,shadedX,3,AE,A,OOD,7_38,242,92,0.7651365432985986,0.9038784754862561,0.16698555670419252,12000.0,151.2139129638672,1.0,0.0,0.018888888889226664
MO,shadedX,3,AE,AE,ID,10_30,43,98,0.9416231608922638,0.74763750765019,0.5988157171174375,12000.0,96.34044647216797,0.5999984741210938,0.0,0.003333333333400074
MO,shadedX,3,AE,AE,ID,10_33,680,63,0.9630252100840336,0.9965600922357072,0.4036802459269963,12000.0,112.48137664794922,1.0999984741210938,0.0,0.08777777777699883
MO,shadedX,3,AE,AE,ID,2_36,293,192,0.8914604664391353,0.9282254957354764,0.6084135391700257,12000.0,237.51596069335938,1.4000091552734375,0.0,0.006666666666709199
MO,shadedX,3,AE,AE,ID,3_36,918,349,0.8405247485813809,0.9329172019633429,1.0357666780226191,12000.0,213.22055053710938,0.899993896484375,0.0,0.0022222222220443953
MO,shadedX,3,AE,AE,ID,3_38,30,906,0.7148270787343636,0.16488873214054675,0.009475983179544482,24000.0,260.35870361328125,2.29998779296875,0.0,0.0
MO,shadedX,3,AE,AE,ID,4_30,504,199,0.927374970088538,0.972960317830533,0.09322943427937713,12000.0,278.26385498046875,0.300018310546875,0.0,0.31444444444341374
MO,shadedX,3,AE,AE,ID,4_34,167,101,0.841643445781704,0.8975279732670822,0.01722234519259071,24000.0,239.22332000732422,1.850006103515625,0.0,0.0
MO,shadedX,3,AE,AE,ID,4_37,87,189,0.7950495651645076,0.6384787820090378,0.0005719505628920464,24000.0,221.385986328125,1.5999984741210938,0.0,0.0
MO,shadedX,3,AE,AE,ID,5_35,694,54,0.888061692816736,0.9904401074764213,0.09771310042336581,24000.0,182.33089447021484,1.600006103515625,0.0,0.18666666666682685
MO,shadedX,3,AE,AE,ID,5_36,840,52,0.9230769230769231,0.9947069250094264,0.26302432421268096,12000.0,192.5391387939453,1.0999908447265625,0.0,0.04333333333291252
MO,shadedX,3,AE,AE,ID,7_34,478,92,0.9157494997271239,0.9830595218471216,0.29777194234542287,24000.0,161.05909729003906,1.6999969482421875,0.0,0.1500000000003962
MO,shadedX,3,AE,AE,ID,7_38,495,123,0.8294489611562782,0.9537083205745525,0.16698555670419252,12000.0,150.52153778076172,1.0,0.0,0.07499999999991007
MN,band,0,A,A,ID,-1_51,514,223,0.7797281499188637,0.8962814628653133,0.0368463588598811,12000.0,296.4725646972656,0.600006103515625,0.0,0.0
MN,band,0,A,A,ID,-1_52,246,245,0.8644599303135888,0.8575998788530595,1.7049154940954943,24000.0,287.8302001953125,0.800018310546875,0.0,0.0
MN,band,0,A,A,ID,0_47,52,212,0.97505442670537,0.944519615480374,2.050688907604624,12000.0,342.9220886230469,1.850006103515625,0.0,0.0
